window_end_draw_id,max_z,min_z,mc_max_z_q975,mc_min_z_q025,source_dataset_version,analysis_version,through_draw,override_ref
00173,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00174,1.632993162,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00175,1.632993162,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00176,1.632993162,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00177,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00178,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00179,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00180,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00181,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00182,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00183,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00184,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00185,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00186,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00187,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00188,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00189,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00190,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00191,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00192,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00193,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00194,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00195,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00196,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00197,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00198,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00199,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00200,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00201,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00202,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00203,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00204,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00205,2.27452619,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00206,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00207,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00208,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00209,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00210,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00211,2.916059218,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00212,2.916059218,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00213,2.916059218,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00214,2.916059218,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00215,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00216,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00217,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00218,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00219,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00220,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00221,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00222,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00223,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00224,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00225,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00226,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00227,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00228,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00229,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00230,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00231,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00232,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00233,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00234,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00235,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00236,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00237,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00238,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00239,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00240,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00241,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00242,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00243,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00244,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00245,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00246,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00247,2.595292704,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00248,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00249,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00250,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00251,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00252,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00253,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00254,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00255,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00256,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00257,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00258,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00259,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00260,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00261,3.236825732,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00262,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00263,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00264,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00265,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00266,3.236825732,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00267,3.236825732,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00268,3.236825732,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00269,3.236825732,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00270,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00271,3.236825732,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00272,3.557592245,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00273,3.557592245,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00274,3.878358759,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00275,4.199125273,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00276,4.199125273,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00277,4.199125273,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00278,3.878358759,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00279,3.878358759,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00280,3.557592245,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00281,3.557592245,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00282,3.236825732,-2.536971519,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00283,2.916059218,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00284,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00285,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00286,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00287,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00288,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00289,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00290,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00291,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00292,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00293,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00294,2.595292704,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00295,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00296,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00297,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00298,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00299,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00300,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00301,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00302,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00303,2.27452619,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00304,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00305,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00306,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00307,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00308,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00309,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00310,1.953759676,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00311,1.632993162,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00312,1.632993162,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00313,1.632993162,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00314,1.632993162,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00315,1.632993162,-2.216205005,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00316,1.632993162,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00317,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00318,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00319,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00320,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00321,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00322,2.27452619,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00323,2.27452619,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00324,2.27452619,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00325,2.27452619,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00326,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00327,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00328,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00329,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00330,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00331,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00332,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00333,1.632993162,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00334,1.632993162,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00335,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00336,1.953759676,-1.574671978,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00337,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00338,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00339,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00340,2.27452619,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00341,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00342,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00343,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00344,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00345,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
00346,1.953759676,-1.895438491,3.557592245,-2.857738033,ds_cbdf3834368e,ds_16b6be697acb,01190,
