period,draw_first,draw_last,n_draws,config,metric,value,ci_lo,ci_hi,validation_exposed,selection_biased,experiment_id,analysis_version,source_dataset_version,code_version,spec_sha256
fold_03,00601,00650,50,B2_W200,ece,0.020643534951104714,0.01946291923,0.03786290474,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,ece_n_bins,10,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,sum_p_mean,6.0,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,sum_p_min,5.999999999999997,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,sum_p_max,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,sum_mae,32.78540239043824,23.24030199,42.46218207,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,sum_rmse,40.481748907104596,28.77192831,50.4366222,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,set_level_ls,NA (marginal-only),,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,delta_ll_vs_b0,0.003316409304391933,0.0006922810521,0.005840705569,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,delta_brier_vs_b0,0.0006006033906585262,0.0001141070782,0.001057642301,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,delta_sum_mae_vs_b0,0.14540239043824613,-0.2583960159,0.4673498008,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_03,00601,00650,50,B2_W200,delta_sum_rmse_vs_b0,0.14962771319762425,-0.4577980445,0.6161048413,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,ll,0.34461043209085224,0.3446104321,0.3446104321,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,brier,0.09719008264462808,0.09719008264,0.09719008264,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,ece,3.7192471324942744e-15,3.719247132e-15,3.719247132e-15,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,ece_n_bins,1,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,sum_p_mean,6.000000000000001,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,sum_p_min,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,sum_p_max,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,sum_mae,25.14,21.44,28.92,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,sum_rmse,31.384391024839083,27.62963083,35.32200447,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,set_level_ls,17.182450290072666,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,delta_ll_vs_b0,0.0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,delta_brier_vs_b0,0.0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,delta_sum_mae_vs_b0,0.0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B0,delta_sum_rmse_vs_b0,0.0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,ll,0.3455638098589022,0.3449170134,0.3461587382,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,brier,0.09737639530530615,0.09724825849,0.09749135063,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,ece,0.017630425351603165,0.0139771886,0.03182405577,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,ece_n_bins,10,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,sum_p_mean,6.0,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,sum_p_min,5.999999999999997,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,sum_p_max,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,sum_mae,25.319408337718006,21.66410623,29.09687954,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,sum_rmse,31.568858412456287,27.8338279,35.53934169,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,set_level_ls,NA (marginal-only),,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,delta_ll_vs_b0,0.0009533777680499878,0.0003065812909,0.00154830607,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,delta_brier_vs_b0,0.0001863126606780638,5.817584452e-05,0.0003012679872,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,delta_sum_mae_vs_b0,0.17940833771800668,0.04786362038,0.309430932,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B1,delta_sum_rmse_vs_b0,0.18446738761720383,0.0338930617,0.3219531133,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,ll,0.34891255754247086,0.3434796667,0.3549549837,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,brier,0.09793211880759589,0.09691741278,0.09905333184,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,ece,0.020490653008962786,0.0153731114,0.03727329065,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,ece_n_bins,8,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,sum_p_mean,5.999999999999999,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,sum_p_min,5.999999999999998,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,sum_p_max,5.999999999999999,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,sum_mae,25.457859154929576,22.11316197,28.77711408,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,sum_rmse,31.82806418349562,28.66760686,35.17805233,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,set_level_ls,NA (marginal-only),,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,delta_ll_vs_b0,0.004302125451618578,-0.001130765357,0.01034455164,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,delta_brier_vs_b0,0.0007420361629678271,-0.0002726698658,0.001863249198,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,delta_sum_mae_vs_b0,0.3178591549295783,-0.518084507,1.037073239,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W50,delta_sum_rmse_vs_b0,0.4436731586565372,-0.3814553127,1.355537802,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,ll,0.34688761046677696,0.3426630667,0.3508169805,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,brier,0.09759867606782821,0.0968626086,0.09827914449,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,ece,0.020326995142262418,0.01475306037,0.03550001388,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,ece_n_bins,10,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,sum_p_mean,6.0,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,sum_p_min,5.999999999999998,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,sum_p_max,6.000000000000001,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,sum_mae,25.365343511450384,21.70778244,29.11211145,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,sum_rmse,31.590803662714467,27.87787404,35.49206913,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,set_level_ls,NA (marginal-only),,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,delta_ll_vs_b0,0.0022771783759247387,-0.00194736536,0.006206548362,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,delta_brier_vs_b0,0.0004085934232001334,-0.0003274740448,0.001089061843,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,delta_sum_mae_vs_b0,0.22534351145038273,0.1210992366,0.3240916031,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W100,delta_sum_rmse_vs_b0,0.20641263787538477,0.08665548426,0.3330861785,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,ll,0.34678980494101114,0.344885501,0.3486631447,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,brier,0.0976215818796527,0.09726643801,0.09797217393,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,ece,0.020810431003259834,0.01534975733,0.03113829772,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,ece_n_bins,10,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,sum_p_mean,6.0,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,sum_p_min,5.999999999999998,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,sum_p_max,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,sum_mae,25.21094820717131,21.57713665,28.92164661,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,sum_rmse,31.400388531111577,27.7271793,35.24191624,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,set_level_ls,NA (marginal-only),,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,delta_ll_vs_b0,0.002179372850158864,0.0002750688741,0.004052712577,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,delta_brier_vs_b0,0.00043149923502463214,7.635536574e-05,0.0007820912805,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,delta_sum_mae_vs_b0,0.07094820717131427,-0.0501059761,0.1873195219,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_04,00651,00700,50,B2_W200,delta_sum_rmse_vs_b0,0.015997506272494633,-0.1168266587,0.1616319521,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,ll,0.3446104320908522,0.3446104321,0.3446104321,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,brier,0.09719008264462808,0.09719008264,0.09719008264,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,ece,3.7192471324942744e-15,3.719247132e-15,3.719247132e-15,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,ece_n_bins,1,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,sum_p_mean,6.000000000000001,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,sum_p_min,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,sum_p_max,6.000000000000002,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,n_clipped,0,0,0,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,sum_mae,31.4,27.2995,35.2205,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,sum_rmse,37.87294548883147,33.88290128,41.345169,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
fold_05,00701,00750,50,B0,set_level_ls,17.182450290072666,,,True,False,EXP-001,ds_16b6be697acb,ds_aa8808303afa,1465af7161a9053ca7df7d4d04572789911a5480,e41f63ef47ea066f14e5effb41bf9f4b7ebd8d79641604b69a10323837e09474
